canonical_address_id,address,territory,latitude,longitude,route_km,route_geometry_source,polyline_length_km,route_length_difference,boundary_source,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,status_reason,geographic_zone_analytics_only
n2450934189,улица Горького 109,Парканы,46.82682,29.52987,5.433,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934190,улица Горького 111,Парканы,46.8266,29.52987,5.458,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934191,улица Горького 113,Парканы,46.82636,29.52987,5.484,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934192,улица Горького 115,Парканы,46.82615,29.52989,5.508,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934193,улица Горького 117,Парканы,46.82593,29.52993,5.531,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450934194,улица Горького 119,Парканы,46.82569,29.52994,5.559,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450934195,улица Горького 121,Парканы,46.82545,29.52997,5.584,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450934196,улица Горького 123,Парканы,46.82528,29.52998,5.603,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450934197,улица Горького 125,Парканы,46.8251,29.52999,5.62,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951710,улица Горького 127,Парканы,46.82496,29.53,5.636,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951713,улица Горького 129,Парканы,46.82478,29.52996,5.654,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450951717,улица Горького 131,Парканы,46.82463,29.5299,6.041,,,,source-boundaries.geojson#bender (relation 12463379),,27,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951721,улица Горького 133,Парканы,46.82448,29.5299,6.024,,,,source-boundaries.geojson#bender (relation 12463379),,27,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951725,улица Горького 135,Парканы,46.82436,29.52984,6.01,,,,source-boundaries.geojson#bender (relation 12463379),,27,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951728,улица Горького 137,Парканы,46.82422,29.5298,5.994,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951732,улица Горького 139,Парканы,46.82408,29.52975,5.978,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951736,улица Горького 141,Парканы,46.82394,29.52972,5.963,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951740,улица Горького 143,Парканы,46.82382,29.52969,5.949,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951744,улица Горького 145,Парканы,46.82367,29.52965,5.933,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951747,улица Горького 147,Парканы,46.82354,29.52961,5.917,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951751,улица Горького 149,Парканы,46.82341,29.52959,5.902,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951755,улица Горького 151,Парканы,46.82329,29.52954,5.888,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951762,улица Горького 153,Парканы,46.82301,29.52949,5.857,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951765,улица Горького 157,Парканы,46.82288,29.52945,5.843,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951770,улица Горького 159,Парканы,46.82275,29.52941,5.827,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951774,улица Горького 161,Парканы,46.82261,29.5294,5.812,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951777,улица Горького 163,Парканы,46.82247,29.52936,5.796,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951781,улица Горького 165,Парканы,46.82233,29.52933,5.78,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951785,улица Горького 167,Парканы,46.82219,29.52927,5.764,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951789,улица Горького 169,Парканы,46.82202,29.52923,5.775,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951793,улица Горького 171,Парканы,46.82187,29.52924,5.793,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450951803,улица Горького 173,Парканы,46.82171,29.52925,5.81,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450962238,улица Горького 130,Парканы,46.82669,29.52938,5.443,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450962239,улица Горького 132,Парканы,46.8265,29.52939,5.464,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450962240,улица Горького 134,Парканы,46.82636,29.52942,5.481,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450962241,улица Горького 136,Парканы,46.8262,29.52946,5.498,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450962242,улица Горького 138,Парканы,46.82604,29.52946,5.516,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450962243,улица Горького 140,Парканы,46.82588,29.52948,5.533,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
n2450962244,улица Горького 142,Парканы,46.82574,29.52949,5.549,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450962245,улица Горького 144,Парканы,46.82561,29.52949,5.564,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450962246,улица Горького 146,Парканы,46.82547,29.52951,5.58,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
n2450962247,улица Горького 148,Парканы,46.82531,29.52953,5.598,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
