address_id,territory,route_km,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,geographic_zone_analytics_only,taxi_reference,client_saving,driver_gap,passes_old_balanced
n2457994912,Парканы,5.56,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2457994932,Парканы,5.464,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458002332,Парканы,5.722,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002333,Парканы,5.747,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002334,Парканы,5.78,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002336,Парканы,5.843,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002337,Парканы,5.867,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002338,Парканы,5.96,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002339,Парканы,5.944,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002340,Парканы,5.925,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002341,Парканы,5.906,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458002342,Парканы,5.888,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005782,Парканы,6.03,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005785,Парканы,6.051,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005789,Парканы,6.069,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005792,Парканы,6.019,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005796,Парканы,6.036,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005799,Парканы,6.053,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005806,Парканы,6.099,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005809,Парканы,6.117,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005813,Парканы,6.139,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005816,Парканы,6.165,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005820,Парканы,6.193,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005823,Парканы,6.215,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005826,Парканы,6.236,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458005830,Парканы,6.257,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458009122,Парканы,6.301,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458009123,Парканы,6.315,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458009124,Парканы,6.335,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458009125,Парканы,6.362,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458009126,Парканы,6.382,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103810,Парканы,6.518,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103811,Парканы,6.471,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103812,Парканы,6.452,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103813,Парканы,6.428,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103814,Парканы,6.409,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103815,Парканы,6.518,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103816,Парканы,6.529,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103817,Парканы,6.545,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103818,Парканы,6.563,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103819,Парканы,6.584,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103820,Парканы,6.602,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103821,Парканы,6.62,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103822,Парканы,6.636,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103823,Парканы,6.654,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103824,Парканы,6.669,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458103825,Парканы,6.685,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108748,Парканы,6.476,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108749,Парканы,6.456,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108750,Парканы,6.433,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108751,Парканы,6.41,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108754,Парканы,6.389,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108757,Парканы,6.367,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108760,Парканы,6.346,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108763,Парканы,6.322,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108766,Парканы,6.299,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108769,Парканы,6.282,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108772,Парканы,6.262,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108775,Парканы,6.228,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108778,Парканы,6.245,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108781,Парканы,6.196,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108784,Парканы,6.213,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108787,Парканы,6.16,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108791,Парканы,6.178,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108794,Парканы,6.136,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108796,Парканы,6.112,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458108799,Парканы,6.088,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458125639,Парканы,6.242,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458125640,Парканы,6.206,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458125641,Парканы,6.194,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458125642,Парканы,6.222,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458125643,Парканы,6.246,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458125644,Парканы,6.269,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166485,Парканы,6.264,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166486,Парканы,6.224,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166487,Парканы,6.246,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166488,Парканы,6.309,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166489,Парканы,6.318,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166490,Парканы,6.279,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166491,Парканы,6.297,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166492,Парканы,6.309,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166493,Парканы,6.335,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166494,Парканы,6.358,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166495,Парканы,6.378,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166496,Парканы,6.398,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166497,Парканы,6.416,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166498,Парканы,6.439,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166499,Парканы,6.465,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166500,Парканы,6.492,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166501,Парканы,6.522,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166502,Парканы,6.543,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166503,Парканы,6.567,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166504,Парканы,6.325,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166505,Парканы,6.34,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166506,Парканы,6.36,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166507,Парканы,6.38,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166508,Парканы,6.399,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166509,Парканы,6.419,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166510,Парканы,6.443,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166511,Парканы,6.481,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166512,Парканы,6.51,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166513,Парканы,6.546,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166514,Парканы,6.565,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166515,Парканы,6.587,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166516,Парканы,6.612,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166517,Парканы,6.63,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166518,Парканы,6.649,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166519,Парканы,6.668,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166520,Парканы,6.688,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166521,Парканы,6.713,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166522,Парканы,6.632,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166523,Парканы,6.65,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166524,Парканы,6.667,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166525,Парканы,6.682,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166526,Парканы,7.202,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166527,Парканы,7.213,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166528,Парканы,6.703,,29,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458166529,Парканы,7.196,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170163,Парканы,7.176,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170166,Парканы,7.184,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170169,Парканы,7.164,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170173,Парканы,7.145,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170176,Парканы,7.125,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170179,Парканы,7.107,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170182,Парканы,7.088,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170184,Парканы,7.156,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170187,Парканы,7.137,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170190,Парканы,7.113,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170193,Парканы,7.087,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170196,Парканы,7.066,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170199,Парканы,7.045,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170202,Парканы,7.003,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170203,Парканы,7.006,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170206,Парканы,7.025,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170209,Парканы,7.046,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458170212,Парканы,7.065,,31,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458187349,Парканы,6.178,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458187353,Парканы,6.198,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458187359,Парканы,6.237,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458187362,Парканы,5.882,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458187365,Парканы,5.902,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458187368,Парканы,5.922,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208198,Парканы,5.836,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208199,Парканы,5.854,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208200,Парканы,5.868,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208201,Парканы,5.884,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208205,Парканы,5.93,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208206,Парканы,5.949,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208207,Парканы,5.966,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208208,Парканы,5.986,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208209,Парканы,5.942,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208210,Парканы,5.963,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208567,Парканы,6.01,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458208568,Парканы,6.267,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458209279,Парканы,6.038,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458243384,Парканы,5.846,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458243387,Парканы,5.847,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458243391,Парканы,5.291,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458317621,Парканы,5.288,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458317624,Парканы,5.345,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458317634,Парканы,5.423,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458317637,Парканы,5.452,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458317645,Парканы,5.866,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317647,Парканы,5.885,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317649,Парканы,5.863,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317652,Парканы,5.885,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317654,Парканы,5.906,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317656,Парканы,5.902,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317658,Парканы,5.918,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317660,Парканы,5.934,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317662,Парканы,5.952,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317664,Парканы,5.928,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317666,Парканы,5.947,,26,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317668,Парканы,5.659,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317670,Парканы,5.642,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317672,Парканы,5.622,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317674,Парканы,5.648,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317676,Парканы,5.605,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317678,Парканы,5.585,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317680,Парканы,5.565,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317682,Парканы,5.628,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317684,Парканы,5.614,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317686,Парканы,5.596,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317689,Парканы,5.578,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317691,Парканы,5.557,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317693,Парканы,5.55,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
n2458317695,Парканы,5.53,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458317698,Парканы,5.51,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458317700,Парканы,5.493,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458350587,Парканы,5.537,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458350588,Парканы,5.538,,25,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458350589,Парканы,5.491,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458350590,Парканы,5.47,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458350591,Парканы,5.448,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458350592,Парканы,5.416,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458352180,Парканы,5.311,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458352183,Парканы,5.339,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458352186,Парканы,5.367,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458352883,Парканы,5.392,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458353526,Парканы,5.318,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458354171,Парканы,5.373,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458354172,Парканы,5.398,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458355834,Парканы,5.473,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363360,Парканы,5.271,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363361,Парканы,5.262,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363362,Парканы,5.283,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363363,Парканы,5.301,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363364,Парканы,5.287,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363365,Парканы,5.302,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363366,Парканы,5.323,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363368,Парканы,5.342,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363369,Парканы,5.316,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363370,Парканы,5.331,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363371,Парканы,5.359,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363372,Парканы,5.357,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363374,Парканы,5.373,,24,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363375,Парканы,5.021,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363376,Парканы,4.995,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363377,Парканы,5.022,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363378,Парканы,5.007,,23,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363379,Парканы,4.991,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363380,Парканы,4.966,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363381,Парканы,4.969,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363382,Парканы,4.951,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363386,Парканы,4.952,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363389,Парканы,4.939,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458363390,Парканы,4.929,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458367768,Парканы,4.923,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458367769,Парканы,4.912,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458367770,Парканы,4.9,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458367771,Парканы,4.881,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458367772,Парканы,4.872,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458367773,Парканы,4.837,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458371475,Парканы,4.815,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458371476,Парканы,4.895,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458371477,Парканы,4.879,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458371478,Парканы,4.865,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458371479,Парканы,4.83,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458371480,Парканы,4.847,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
n2458439679,Парканы,3.984,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439680,Парканы,3.966,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439682,Парканы,3.95,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439684,Парканы,3.932,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439687,Парканы,3.911,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439689,Парканы,3.882,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439692,Парканы,3.893,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439694,Парканы,3.879,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439697,Парканы,3.86,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439700,Парканы,3.839,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439702,Парканы,3.816,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439705,Парканы,3.82,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439707,Парканы,3.799,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439710,Парканы,3.797,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439712,Парканы,3.756,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439715,Парканы,3.771,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439717,Парканы,3.74,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439720,Парканы,3.717,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439723,Парканы,3.693,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439725,Парканы,3.653,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458439728,Парканы,3.624,,17,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446861,Парканы,3.784,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446866,Парканы,3.804,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446868,Парканы,3.822,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446872,Парканы,3.849,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446877,Парканы,3.86,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446881,Парканы,3.871,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446884,Парканы,3.885,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446887,Парканы,3.833,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446891,Парканы,3.85,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446894,Парканы,3.871,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458446914,Парканы,3.906,,18,,,OUTSIDE_DISTANCE_UNAVAILABLE,2,,,,
n2458454746,Парканы,4.847,,22,,,OUTSIDE_DISTANCE_UNAVAILABLE,3,,,,
